;datetime;id;status;activity;merit;post
65;2018-09-04 12:05:34;RNS-SOL;Jr. Member;38;0;"Quote from: canej on September 04, 2018, 11:48:38 AM
I think that this will not happen. Because bitcoin was conceived as a decentralized coin, which is not subject to and is not regulated by banks and states.
Why can the changed form be not as useful as the current form?"
66;2018-09-04 13:17:13;BitcoinPanther;Hero Member;798;511;"I think to see bitcoin as a currency note is an idea that won't sell.

Remember that the primal course of bitcoin is to be a digital cash where the sole form will always be electronic. But to use bitcoin just the same as fiat currency notes/coins would be a defiance of purpose. You see, bitcoin went well and strong over the years as it proved that digital currency can work. Its strength was in the electronic form, and it is in this form that we felt how secure our transactions can be.

Changing bitcoin to currency notes might just end being exploited by scammers and opportunist more."
67;2018-09-04 13:44:38;bravehearth0319;Hero Member;742;500;It is not possible! Bitcoin will remain as a digital coin in the bitcoin blockchain. However, bitcoin usage can be made widerange through its technolgy. So far, getting mainstream is one of the biggest challenge.
68;2018-09-04 13:54:54;darko.bountym;Jr. Member;41;0;everything is possible, bitcoins is leading now and it cost a lot of money.
69;2018-09-12 10:30:30;RNS-SOL;Jr. Member;38;0;"Quote from: BitcoinPanther on September 04, 2018, 01:17:13 PM
I think to see bitcoin as a currency note is an idea that won't sell.

Remember that the primal course of bitcoin is to be a digital cash where the sole form will always be electronic. But to use bitcoin just the same as fiat currency notes/coins would be a defiance of purpose. You see, bitcoin went well and strong over the years as it proved that digital currency can work. Its strength was in the electronic form, and it is in this form that we felt how secure our transactions can be.

Changing bitcoin to currency notes might just end being exploited by scammers and opportunist more.
Then there can never be a possibility of acceptance of bitcoin as cash!"
70;2018-09-12 11:13:36;dlouulmusthofa;Full Member;203;100;"Quote from: RNS-SOL on August 28, 2018, 11:24:12 AM
is it possible for bitcoin to change its form. Can it ever be in the form currency notes?
Previously bitcoin was once made in the form of physical coins which behind it, there are QR codes and keys that are used to be exchanged for fiat money or for payments, but this makes it even more inefficient because more bitcoin users prefer to use their smartphones"
71;2018-09-12 11:33:52;adzino;Copper Member;966;503;Not really and we should not be thinking about it. Bitcoin is an digital/e-currency. It not a physical form of currency. Everything will end up being more complex than before. Again, who will be printing those physical notes? If a fixed company does that, than that means we have lost decentralization. And is there any valid way to prevent people from printing counterfeit notes? If every transactions are made physically, how will the transaction be recorded on the blockchain? No more transparency.
72;2018-09-12 11:51:12;Tamim121;Member;308;11;I hope so. Bitcoin must be changed its form. Because it is a digital currency. There are too many reason to change its form. Though bitcoin price is low now but bitcoin can solve all the problems and its price increase again.       
73;2018-09-12 12:03:28;Suharti12;Member;280;10;I think it might happen in the future, and with a note like that will make or make it easier to do manual transactions.
74;2018-09-12 12:09:35;Meysa_richa;Member;266;10;I think for now it will not be possible because we know that bitcoin always has a value or price that is always changing, and it is very difficult to determine the price.
75;2018-09-12 12:36:57;#dhabitamartha;Member;350;10;"Quote from: RNS-SOL on August 28, 2018, 11:24:12 AM
is it possible for bitcoin to change its form. Can it ever be in the form currency notes?

I think bitcoin is a very profitable investment for all people as long as we get good and satisfying results. This is the beginning of learning cryptocurrency to become a cryptocurrency that professionals we need to learn bitcoin and virtual coin and never give up to produce reliable and smart bitcoin so this is not a loss but better learning."
76;2018-09-12 16:05:47;naruto7676;Jr. Member;65;0;It is also my opportunity to have the bitcoin form in the future because many altcoins have also changed their ability and name to make it so popular and know it.
77;2018-09-12 16:46:05;BitcoinPanther;Hero Member;798;511;"Quote from: RNS-SOL on Today at 10:30:30 AM
Quote from: BitcoinPanther on September 04, 2018, 01:17:13 PM
I think to see bitcoin as a currency note is an idea that won't sell.

Remember that the primal course of bitcoin is to be a digital cash where the sole form will always be electronic. But to use bitcoin just the same as fiat currency notes/coins would be a defiance of purpose. You see, bitcoin went well and strong over the years as it proved that digital currency can work. Its strength was in the electronic form, and it is in this form that we felt how secure our transactions can be.

Changing bitcoin to currency notes might just end being exploited by scammers and opportunist more.
Then there can never be a possibility of acceptance of bitcoin as cash!

Of course there is. The possibility of bitcoin to be accepted as cash will rely on the adoption of merchants all over the world. Who would have thought that one can nearly pay for virtually anything using paypal? It would nearly be the same case for bitcoin.

What we need is to have merchants and service providers embrace and adopt cryptocurrency instead of having bitcoin in a physical form like fiat denominations."
78;2018-09-12 17:03:32;Ayush rana;Full Member;294;103;No bitcoin is only made up for digital p2p transactions. It will not change its state from digital to physical currency. Hey guys it is not possible because bitcoin is 8 decimal money and imagine how govt. can print Satoshi notes. Not possible.
79;2018-09-12 17:08:57;tungaqhd;Hero Member;798;504;"Quote from: RNS-SOL on August 28, 2018, 11:24:12 AM
is it possible for bitcoin to change its form. Can it ever be in the form currency notes?
Which form are you talking about ? Bitcoin is a digital currency and it will not become a physical currency."
80;2018-09-04 04:46:58;project_delta;Newbie;28;0;Will it be possible for the future projects in blockchain and for bitcoin to involve Artificial Intelligence in its working for increased efficiency? And will the use of AI be even useful or possible?
81;2018-09-04 05:18:54;bitchain111;Newbie;7;0;"Quote from: project_delta on September 04, 2018, 04:46:58 AM
Will it be possible for the future projects in blockchain and for bitcoin to involve Artificial Intelligence in its working for increased efficiency? And will the use of AI be even useful or possible?
Yes why not? AI is the most efficient technology of the present and so is the bitcoin. We can transform the blockchain network by implementing AI and it will have power beyond imagination. "
82;2018-09-04 05:23:00;project_delta;Newbie;28;0;"Quote from: bitchain111 on September 04, 2018, 05:18:54 AM
Quote from: project_delta on September 04, 2018, 04:46:58 AM
Will it be possible for the future projects in blockchain and for bitcoin to involve Artificial Intelligence in its working for increased efficiency? And will the use of AI be even useful or possible?
Yes why not? AI is the most efficient technology of the present and so is the bitcoin. We can transform the blockchain network by implementing AI and it will have power beyond imagination. 
But AI is the very new technology and implementing it can hold its threats. We do not even know the limits to AI. What if it only degrades blockchain network and bitcoin?"
83;2018-09-04 05:26:24;bitchain111;Newbie;7;0;"Quote from: project_delta on September 04, 2018, 05:23:00 AM
Quote from: bitchain111 on September 04, 2018, 05:18:54 AM
Quote from: project_delta on September 04, 2018, 04:46:58 AM
Will it be possible for the future projects in blockchain and for bitcoin to involve Artificial Intelligence in its working for increased efficiency? And will the use of AI be even useful or possible?
Yes why not? AI is the most efficient technology of the present and so is the bitcoin. We can transform the blockchain network by implementing AI and it will have power beyond imagination. 
But AI is the very new technology and implementing it can hold its threats. We do not even know the limits to AI. What if it only degrades blockchain network and bitcoin?
You might be correct but what if AI revolutionize the blockchain network and evolves new implications and security for Bitcoins? The possibilities are unlimited. We yet not know. So why not hope for the best?"
